component,baseline_iq,group_size,sampling,reported_iq,empirical_probability,exact_probability
fluid,101,50,with_replacement,69,0.0,0.0
fluid,101,50,with_replacement,70,0.0,0.0
fluid,101,50,with_replacement,71,0.0,1.0604102677256383e-17
fluid,101,50,with_replacement,72,0.0,0.0
fluid,101,50,with_replacement,73,0.0,7.319508083681862e-17
fluid,101,50,with_replacement,74,0.0,4.060117111914773e-16
fluid,101,50,with_replacement,75,0.0,2.147091636030925e-15
fluid,101,50,with_replacement,76,0.0,0.0
fluid,101,50,with_replacement,77,0.0,9.92895624634348e-15
fluid,101,50,with_replacement,78,0.0,4.3704951147697466e-14
fluid,101,50,with_replacement,79,0.0,1.750149101815968e-13
fluid,101,50,with_replacement,80,0.0,3.0456991577999458e-12
fluid,101,50,with_replacement,81,0.0,8.088830997915823e-12
fluid,101,50,with_replacement,82,0.0,2.5944224615012826e-11
fluid,101,50,with_replacement,83,0.0,3.143030386162153e-10
fluid,101,50,with_replacement,84,0.0,2.451203554608858e-09
fluid,101,50,with_replacement,85,0.0,4.67334376276914e-09
fluid,101,50,with_replacement,86,0.0,4.027480191452165e-08
fluid,101,50,with_replacement,87,0.0,2.1939958464222892e-07
fluid,101,50,with_replacement,88,2e-06,1.0543567920624708e-06
fluid,101,50,with_replacement,89,8e-06,4.503388210910506e-06
fluid,101,50,with_replacement,90,3.4e-05,3.8199487130176696e-05
fluid,101,50,with_replacement,91,0.000124,0.00010530517750218143
fluid,101,50,with_replacement,92,0.0003,0.00031063926450308266
fluid,101,50,with_replacement,93,0.001615,0.001633070342389517
fluid,101,50,with_replacement,94,0.003087,0.003055699883147822
fluid,101,50,with_replacement,95,0.01176,0.011823136505576724
fluid,101,50,with_replacement,96,0.017274,0.017015057038253283
fluid,101,50,with_replacement,97,0.049196,0.04937664262494928
fluid,101,50,with_replacement,98,0.090223,0.09002431184813435
fluid,101,50,with_replacement,99,0.085653,0.08573342684030227
fluid,101,50,with_replacement,100,0.159959,0.16045835981962045
fluid,101,50,with_replacement,101,0.176473,0.17598219475307608
fluid,101,50,with_replacement,102,0.109361,0.10979543351127437
fluid,101,50,with_replacement,103,0.133708,0.13348433413641647
fluid,101,50,with_replacement,104,0.062879,0.06296341715747254
fluid,101,50,with_replacement,105,0.058201,0.05809009255075282
fluid,101,50,with_replacement,106,0.020246,0.020306177421103636
fluid,101,50,with_replacement,107,0.01095,0.010894473291478935
fluid,101,50,with_replacement,108,0.006716,0.006677711942669284
fluid,101,50,with_replacement,109,0.001451,0.0014538164173525437
fluid,101,50,with_replacement,110,0.000526,0.0005339519338167243
fluid,101,50,with_replacement,111,0.000183,0.00017364816680967294
fluid,101,50,with_replacement,112,3.7e-05,3.27475327158345e-05
fluid,101,50,with_replacement,113,3e-05,2.5173839860253894e-05
fluid,101,50,with_replacement,114,4e-06,5.8005861120387505e-06
fluid,101,50,with_replacement,115,0.0,8.021954821441261e-07
fluid,101,50,with_replacement,116,0.0,4.716026192405322e-07
fluid,101,50,with_replacement,117,0.0,5.138883997185594e-08
fluid,101,50,with_replacement,118,0.0,1.8678774455843293e-08
fluid,101,50,with_replacement,119,0.0,6.313113342140195e-09
fluid,101,50,with_replacement,120,0.0,2.036336886853574e-09
fluid,101,50,with_replacement,121,0.0,5.975483316388315e-10
fluid,101,50,with_replacement,122,0.0,1.6690543290662257e-10
fluid,101,50,with_replacement,123,0.0,4.0767014353583084e-11
fluid,101,50,with_replacement,124,0.0,0.0
fluid,101,50,with_replacement,125,0.0,9.492982765223895e-12
fluid,101,50,with_replacement,126,0.0,0.0
fluid,101,50,with_replacement,127,0.0,1.776418036427836e-12
fluid,101,50,with_replacement,128,0.0,0.0
fluid,101,50,with_replacement,129,0.0,0.0
fluid,101,50,with_replacement,130,0.0,3.229896361935559e-13
fluid,101,50,with_replacement,131,0.0,0.0
fluid,101,50,with_replacement,132,0.0,0.0
fluid,101,50,with_replacement,133,0.0,0.0
fluid,101,50,with_replacement,134,0.0,4.148267926106975e-14
fluid,101,50,with_replacement,135,0.0,0.0
fluid,101,50,with_replacement,136,0.0,0.0
fluid,101,50,with_replacement,137,0.0,0.0
fluid,101,50,with_replacement,138,0.0,0.0
fluid,101,50,with_replacement,139,0.0,0.0
fluid,101,50,with_replacement,140,0.0,0.0
fluid,101,50,with_replacement,141,0.0,0.0
fluid,101,50,with_replacement,142,0.0,0.0
fluid,101,50,with_replacement,143,0.0,0.0
fluid,101,50,with_replacement,144,0.0,0.0
fluid,101,50,with_replacement,145,0.0,0.0
fluid,101,50,with_replacement,146,0.0,0.0
fluid,101,50,with_replacement,147,0.0,0.0
fluid,101,50,with_replacement,148,0.0,0.0
fluid,101,50,with_replacement,149,0.0,0.0
fluid,101,50,with_replacement,150,0.0,0.0
fluid,101,50,with_replacement,151,0.0,0.0
fluid,101,50,with_replacement,152,0.0,0.0
fluid,101,50,with_replacement,153,0.0,0.0
fluid,101,50,with_replacement,154,0.0,0.0
fluid,101,50,with_replacement,155,0.0,0.0
fluid,101,50,with_replacement,156,0.0,0.0
fluid,101,50,with_replacement,157,0.0,0.0
fluid,101,50,with_replacement,158,0.0,0.0
fluid,101,50,with_replacement,159,0.0,0.0
fluid,101,50,with_replacement,160,0.0,0.0
fluid,101,50,without_replacement,40,0.0,0.0
fluid,101,50,without_replacement,41,0.0,0.0
fluid,101,50,without_replacement,42,0.0,0.0
fluid,101,50,without_replacement,43,0.0,0.0
fluid,101,50,without_replacement,44,0.0,0.0
fluid,101,50,without_replacement,45,0.0,0.0
fluid,101,50,without_replacement,46,0.0,0.0
fluid,101,50,without_replacement,47,0.0,0.0
fluid,101,50,without_replacement,48,0.0,0.0
fluid,101,50,without_replacement,49,0.0,0.0
fluid,101,50,without_replacement,50,0.0,0.0
fluid,101,50,without_replacement,51,0.0,0.0
fluid,101,50,without_replacement,52,0.0,0.0
fluid,101,50,without_replacement,53,0.0,0.0
fluid,101,50,without_replacement,54,0.0,0.0
fluid,101,50,without_replacement,55,0.0,0.0
fluid,101,50,without_replacement,56,0.0,0.0
fluid,101,50,without_replacement,57,0.0,0.0
fluid,101,50,without_replacement,58,0.0,0.0
fluid,101,50,without_replacement,59,0.0,0.0
fluid,101,50,without_replacement,60,0.0,0.0
fluid,101,50,without_replacement,61,0.0,0.0
fluid,101,50,without_replacement,62,0.0,0.0
fluid,101,50,without_replacement,63,0.0,0.0
fluid,101,50,without_replacement,64,0.0,0.0
fluid,101,50,without_replacement,65,0.0,0.0
fluid,101,50,without_replacement,66,0.0,0.0
fluid,101,50,without_replacement,67,0.0,0.0
fluid,101,50,without_replacement,68,0.0,0.0
fluid,101,50,without_replacement,69,0.0,0.0
fluid,101,50,without_replacement,70,0.0,0.0
fluid,101,50,without_replacement,71,0.0,0.0
fluid,101,50,without_replacement,72,0.0,0.0
fluid,101,50,without_replacement,73,0.0,0.0
fluid,101,50,without_replacement,74,0.0,0.0
fluid,101,50,without_replacement,75,0.0,0.0
fluid,101,50,without_replacement,76,0.0,0.0
fluid,101,50,without_replacement,77,0.0,0.0
fluid,101,50,without_replacement,78,0.0,0.0
fluid,101,50,without_replacement,79,0.0,0.0
fluid,101,50,without_replacement,80,0.0,0.0
fluid,101,50,without_replacement,81,0.0,0.0
fluid,101,50,without_replacement,82,0.0,0.0
fluid,101,50,without_replacement,83,0.0,0.0
fluid,101,50,without_replacement,84,0.0,0.0
fluid,101,50,without_replacement,85,0.0,0.0
fluid,101,50,without_replacement,86,0.0,0.0
fluid,101,50,without_replacement,87,0.0,0.0
fluid,101,50,without_replacement,88,0.0,0.0
fluid,101,50,without_replacement,89,0.0,0.0
fluid,101,50,without_replacement,90,0.0,0.0
fluid,101,50,without_replacement,91,0.0,0.0
fluid,101,50,without_replacement,92,0.0,0.0
fluid,101,50,without_replacement,93,0.0,0.0
fluid,101,50,without_replacement,94,0.0,0.0
fluid,101,50,without_replacement,95,0.0,0.0
fluid,101,50,without_replacement,96,0.0,0.0
fluid,101,50,without_replacement,97,0.0,0.0
fluid,101,50,without_replacement,98,0.009357,0.009389093710112777
fluid,101,50,without_replacement,99,0.050104,0.050203051583715956
fluid,101,50,without_replacement,100,0.254418,0.25335360621607145
fluid,101,50,without_replacement,101,0.417709,0.4188987425078556
fluid,101,50,without_replacement,102,0.177095,0.1768819823072297
fluid,101,50,without_replacement,103,0.082979,0.08299960052567858
fluid,101,50,without_replacement,104,0.007605,0.007526037516742046
fluid,101,50,without_replacement,105,0.000733,0.0007478856325939022
fluid,101,50,without_replacement,106,0.0,0.0
fluid,101,50,without_replacement,107,0.0,0.0
fluid,101,50,without_replacement,108,0.0,0.0
fluid,101,50,without_replacement,109,0.0,0.0
fluid,101,50,without_replacement,110,0.0,0.0
fluid,101,50,without_replacement,111,0.0,0.0
fluid,101,50,without_replacement,112,0.0,0.0
fluid,101,50,without_replacement,113,0.0,0.0
fluid,101,50,without_replacement,114,0.0,0.0
fluid,101,50,without_replacement,115,0.0,0.0
fluid,101,50,without_replacement,116,0.0,0.0
fluid,101,50,without_replacement,117,0.0,0.0
fluid,101,50,without_replacement,118,0.0,0.0
fluid,101,50,without_replacement,119,0.0,0.0
fluid,101,50,without_replacement,120,0.0,0.0
fluid,101,50,without_replacement,121,0.0,0.0
fluid,101,50,without_replacement,122,0.0,0.0
fluid,101,50,without_replacement,123,0.0,0.0
fluid,101,50,without_replacement,124,0.0,0.0
fluid,101,50,without_replacement,125,0.0,0.0
fluid,101,50,without_replacement,126,0.0,0.0
fluid,101,50,without_replacement,127,0.0,0.0
fluid,101,50,without_replacement,128,0.0,0.0
fluid,101,50,without_replacement,129,0.0,0.0
fluid,101,50,without_replacement,130,0.0,0.0
fluid,101,50,without_replacement,131,0.0,0.0
fluid,101,50,without_replacement,132,0.0,0.0
fluid,101,50,without_replacement,133,0.0,0.0
fluid,101,50,without_replacement,134,0.0,0.0
fluid,101,50,without_replacement,135,0.0,0.0
fluid,101,50,without_replacement,136,0.0,0.0
fluid,101,50,without_replacement,137,0.0,0.0
fluid,101,50,without_replacement,138,0.0,0.0
fluid,101,50,without_replacement,139,0.0,0.0
fluid,101,50,without_replacement,140,0.0,0.0
fluid,101,50,without_replacement,141,0.0,0.0
fluid,101,50,without_replacement,142,0.0,0.0
fluid,101,50,without_replacement,143,0.0,0.0
fluid,101,50,without_replacement,144,0.0,0.0
fluid,101,50,without_replacement,145,0.0,0.0
fluid,101,50,without_replacement,146,0.0,0.0
fluid,101,50,without_replacement,147,0.0,0.0
fluid,101,50,without_replacement,148,0.0,0.0
fluid,101,50,without_replacement,149,0.0,0.0
fluid,101,50,without_replacement,150,0.0,0.0
fluid,101,50,without_replacement,151,0.0,0.0
fluid,101,50,without_replacement,152,0.0,0.0
fluid,101,50,without_replacement,153,0.0,0.0
fluid,101,50,without_replacement,154,0.0,0.0
fluid,101,50,without_replacement,155,0.0,0.0
fluid,101,50,without_replacement,156,0.0,0.0
fluid,101,50,without_replacement,157,0.0,0.0
fluid,101,50,without_replacement,158,0.0,0.0
fluid,101,50,without_replacement,159,0.0,0.0
fluid,101,50,without_replacement,160,0.0,0.0
fluid,101,55,with_replacement,40,0.0,0.0
fluid,101,55,with_replacement,41,0.0,0.0
fluid,101,55,with_replacement,42,0.0,0.0
fluid,101,55,with_replacement,43,0.0,0.0
fluid,101,55,with_replacement,44,0.0,0.0
fluid,101,55,with_replacement,45,0.0,0.0
fluid,101,55,with_replacement,46,0.0,0.0
fluid,101,55,with_replacement,47,0.0,0.0
fluid,101,55,with_replacement,48,0.0,0.0
fluid,101,55,with_replacement,49,0.0,0.0
fluid,101,55,with_replacement,50,0.0,0.0
fluid,101,55,with_replacement,51,0.0,0.0
fluid,101,55,with_replacement,52,0.0,0.0
fluid,101,55,with_replacement,53,0.0,0.0
fluid,101,55,with_replacement,54,0.0,0.0
fluid,101,55,with_replacement,55,0.0,0.0
fluid,101,55,with_replacement,56,0.0,0.0
fluid,101,55,with_replacement,57,0.0,0.0
fluid,101,55,with_replacement,58,0.0,0.0
fluid,101,55,with_replacement,59,0.0,0.0
fluid,101,55,with_replacement,60,0.0,0.0
fluid,101,55,with_replacement,61,0.0,0.0
fluid,101,55,with_replacement,62,0.0,0.0
fluid,101,55,with_replacement,63,0.0,1.6171841257311843e-21
fluid,101,55,with_replacement,64,0.0,0.0
fluid,101,55,with_replacement,65,0.0,0.0
fluid,101,55,with_replacement,66,0.0,0.0
fluid,101,55,with_replacement,67,0.0,1.7588229527966726e-20
fluid,101,55,with_replacement,68,0.0,0.0
fluid,101,55,with_replacement,69,0.0,0.0
fluid,101,55,with_replacement,70,0.0,1.345378709532227e-19
fluid,101,55,with_replacement,71,0.0,0.0
fluid,101,55,with_replacement,72,0.0,9.777629052861548e-19
fluid,101,55,with_replacement,73,0.0,5.7965971566651276e-18
fluid,101,55,with_replacement,74,0.0,0.0
fluid,101,55,with_replacement,75,0.0,3.2375543027337427e-17
fluid,101,55,with_replacement,76,0.0,1.595234034919222e-16
fluid,101,55,with_replacement,77,0.0,7.43043581032296e-16
fluid,101,55,with_replacement,78,0.0,3.1665438374643783e-15
fluid,101,55,with_replacement,79,0.0,1.2824203691003994e-14
fluid,101,55,with_replacement,80,0.0,2.2355948482468637e-13
fluid,101,55,with_replacement,81,0.0,5.975638051899379e-13
fluid,101,55,with_replacement,82,0.0,8.061853320161218e-12
fluid,101,55,with_replacement,83,0.0,1.834236693275396e-11
fluid,101,55,with_replacement,84,0.0,1.998004447040839e-10
fluid,101,55,with_replacement,85,0.0,1.4145137837236108e-09
fluid,101,55,with_replacement,86,0.0,8.775727809173183e-09
fluid,101,55,with_replacement,87,0.0,4.8159453944792636e-08
fluid,101,55,with_replacement,88,0.0,5.744959917686423e-07
fluid,101,55,with_replacement,89,1e-06,2.082562121109617e-06
fluid,101,55,with_replacement,90,5e-06,7.841563165872695e-06
fluid,101,55,with_replacement,91,5e-05,5.738417972946426e-05
fluid,101,55,with_replacement,92,0.0003,0.00029049302246249623
fluid,101,55,with_replacement,93,0.000665,0.0006195577481995764
fluid,101,55,with_replacement,94,0.002791,0.0028138018660377466
fluid,101,55,with_replacement,95,0.008557,0.00857052136716464
fluid,101,55,with_replacement,96,0.021815,0.021796225042271647
fluid,101,55,with_replacement,97,0.046264,0.04643355631254183
fluid,101,55,with_replacement,98,0.082804,0.08305756556778332
fluid,101,55,with_replacement,99,0.12401,0.12487888912170615
fluid,101,55,with_replacement,100,0.103307,0.10277899656660537
fluid,101,55,with_replacement,101,0.168206,0.16753119699205724
fluid,101,55,with_replacement,102,0.158828,0.15820671538247097
fluid,101,55,with_replacement,103,0.125079,0.12502982246262442
fluid,101,55,with_replacement,104,0.081693,0.08236663954239135
fluid,101,55,with_replacement,105,0.033805,0.03342469301571157
fluid,101,55,with_replacement,106,0.026934,0.027021383220946184
fluid,101,55,with_replacement,107,0.010511,0.010638735584219407
fluid,101,55,with_replacement,108,0.002632,0.0027015454575380657
fluid,101,55,with_replacement,109,0.001127,0.001135404148370981
fluid,101,55,with_replacement,110,0.000495,0.000523859130776771
fluid,101,55,with_replacement,111,9.4e-05,8.172609041848999e-05
fluid,101,55,with_replacement,112,1.8e-05,2.3310829101615012e-05
fluid,101,55,with_replacement,113,6e-06,5.854084920902998e-06
fluid,101,55,with_replacement,114,2e-06,8.844005422392003e-07
fluid,101,55,with_replacement,115,1e-06,5.67076113140257e-07
fluid,101,55,with_replacement,116,0.0,7.057270007983688e-08
fluid,101,55,with_replacement,117,0.0,3.837861666423368e-08
fluid,101,55,with_replacement,118,0.0,3.76896721366147e-09
fluid,101,55,with_replacement,119,0.0,1.287658659919457e-09
fluid,101,55,with_replacement,120,0.0,4.106825995778453e-10
fluid,101,55,with_replacement,121,0.0,1.244759749477647e-10
fluid,101,55,with_replacement,122,0.0,3.4518038498985685e-11
fluid,101,55,with_replacement,123,0.0,9.048763039779039e-12
fluid,101,55,with_replacement,124,0.0,2.092645797434092e-12
fluid,101,55,with_replacement,125,0.0,0.0
fluid,101,55,with_replacement,126,0.0,4.559388663680716e-13
fluid,101,55,with_replacement,127,0.0,0.0
fluid,101,55,with_replacement,128,0.0,8.103414629222188e-14
fluid,101,55,with_replacement,129,0.0,0.0
fluid,101,55,with_replacement,130,0.0,1.3683465043851494e-14
fluid,101,55,with_replacement,131,0.0,0.0
fluid,101,55,with_replacement,132,0.0,0.0
fluid,101,55,with_replacement,133,0.0,0.0
fluid,101,55,with_replacement,134,0.0,1.663160348593434e-15
fluid,101,55,with_replacement,135,0.0,0.0
fluid,101,55,with_replacement,136,0.0,0.0
fluid,101,55,with_replacement,137,0.0,0.0
fluid,101,55,with_replacement,138,0.0,0.0
fluid,101,55,with_replacement,139,0.0,0.0
fluid,101,55,with_replacement,140,0.0,0.0
fluid,101,55,with_replacement,141,0.0,0.0
fluid,101,55,with_replacement,142,0.0,0.0
fluid,101,55,with_replacement,143,0.0,0.0
fluid,101,55,with_replacement,144,0.0,0.0
fluid,101,55,with_replacement,145,0.0,0.0
fluid,101,55,with_replacement,146,0.0,0.0
fluid,101,55,with_replacement,147,0.0,0.0
fluid,101,55,with_replacement,148,0.0,0.0
fluid,101,55,with_replacement,149,0.0,0.0
fluid,101,55,with_replacement,150,0.0,0.0
fluid,101,55,with_replacement,151,0.0,0.0
fluid,101,55,with_replacement,152,0.0,0.0
fluid,101,55,with_replacement,153,0.0,0.0
fluid,101,55,with_replacement,154,0.0,0.0
fluid,101,55,with_replacement,155,0.0,0.0
fluid,101,55,with_replacement,156,0.0,0.0
fluid,101,55,with_replacement,157,0.0,0.0
fluid,101,55,with_replacement,158,0.0,0.0
fluid,101,55,with_replacement,159,0.0,0.0
fluid,101,55,with_replacement,160,0.0,0.0
fluid,101,55,without_replacement,40,0.0,0.0
fluid,101,55,without_replacement,41,0.0,0.0
fluid,101,55,without_replacement,42,0.0,0.0
fluid,101,55,without_replacement,43,0.0,0.0
fluid,101,55,without_replacement,44,0.0,0.0
fluid,101,55,without_replacement,45,0.0,0.0
fluid,101,55,without_replacement,46,0.0,0.0
fluid,101,55,without_replacement,47,0.0,0.0
fluid,101,55,without_replacement,48,0.0,0.0
fluid,101,55,without_replacement,49,0.0,0.0
fluid,101,55,without_replacement,50,0.0,0.0
fluid,101,55,without_replacement,51,0.0,0.0
fluid,101,55,without_replacement,52,0.0,0.0
fluid,101,55,without_replacement,53,0.0,0.0
fluid,101,55,without_replacement,54,0.0,0.0
fluid,101,55,without_replacement,55,0.0,0.0
fluid,101,55,without_replacement,56,0.0,0.0
fluid,101,55,without_replacement,57,0.0,0.0
fluid,101,55,without_replacement,58,0.0,0.0
fluid,101,55,without_replacement,59,0.0,0.0
fluid,101,55,without_replacement,60,0.0,0.0
fluid,101,55,without_replacement,61,0.0,0.0
fluid,101,55,without_replacement,62,0.0,0.0
fluid,101,55,without_replacement,63,0.0,0.0
fluid,101,55,without_replacement,64,0.0,0.0
fluid,101,55,without_replacement,65,0.0,0.0
fluid,101,55,without_replacement,66,0.0,0.0
fluid,101,55,without_replacement,67,0.0,0.0
fluid,101,55,without_replacement,68,0.0,0.0
fluid,101,55,without_replacement,69,0.0,0.0
fluid,101,55,without_replacement,70,0.0,0.0
fluid,101,55,without_replacement,71,0.0,0.0
fluid,101,55,without_replacement,72,0.0,0.0
fluid,101,55,without_replacement,73,0.0,0.0
fluid,101,55,without_replacement,74,0.0,0.0
fluid,101,55,without_replacement,75,0.0,0.0
fluid,101,55,without_replacement,76,0.0,0.0
fluid,101,55,without_replacement,77,0.0,0.0
fluid,101,55,without_replacement,78,0.0,0.0
fluid,101,55,without_replacement,79,0.0,0.0
fluid,101,55,without_replacement,80,0.0,0.0
fluid,101,55,without_replacement,81,0.0,0.0
fluid,101,55,without_replacement,82,0.0,0.0
fluid,101,55,without_replacement,83,0.0,0.0
fluid,101,55,without_replacement,84,0.0,0.0
fluid,101,55,without_replacement,85,0.0,0.0
fluid,101,55,without_replacement,86,0.0,0.0
fluid,101,55,without_replacement,87,0.0,0.0
fluid,101,55,without_replacement,88,0.0,0.0
fluid,101,55,without_replacement,89,0.0,0.0
fluid,101,55,without_replacement,90,0.0,0.0
